"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US26125197000","Census Tract 1970, Oakland County, Michigan","4882","290"
"1400000US26125197100","Census Tract 1971, Oakland County, Michigan","3016","269"
"1400000US26125197200","Census Tract 1972, Oakland County, Michigan","3672","265"
"1400000US26125197300","Census Tract 1973, Oakland County, Michigan","4621","298"
"1400000US26125197400","Census Tract 1974, Oakland County, Michigan","1917","184"
"1400000US26125197500","Census Tract 1975, Oakland County, Michigan","3883","303"
"1400000US26125197600","Census Tract 1976, Oakland County, Michigan","1915","295"
"1400000US26125197701","Census Tract 1977.01, Oakland County, Michigan","5098","335"
"1400000US26125197702","Census Tract 1977.02, Oakland County, Michigan","2203","182"
"1400000US26125197900","Census Tract 1979, Oakland County, Michigan","3433","186"
"1400000US26125198000","Census Tract 1980, Oakland County, Michigan","3877","174"
"1400000US26125198100","Census Tract 1981, Oakland County, Michigan","2696","270"
"1400000US26125981000","Census Tract 9810, Oakland County, Michigan","0","10"
"1400000US26127010300","Census Tract 103, Oceana County, Michigan","6973","48"
"1400000US26127010400","Census Tract 104, Oceana County, Michigan","3758","266"
"1400000US26127010500","Census Tract 105, Oceana County, Michigan","3234","274"
"1400000US26127010600","Census Tract 106, Oceana County, Michigan","5426","274"
"1400000US26127010800","Census Tract 108, Oceana County, Michigan","2987","231"
"1400000US26127010900","Census Tract 109, Oceana County, Michigan","2399","166"
"1400000US26127011000","Census Tract 110, Oceana County, Michigan","1639","148"
"1400000US26127990000","Census Tract 9900, Oceana County, Michigan","0","10"
"1400000US26129950100","Census Tract 9501, Ogemaw County, Michigan","2252","174"
"1400000US26129950200","Census Tract 9502, Ogemaw County, Michigan","3226","157"
"1400000US26129950300","Census Tract 9503, Ogemaw County, Michigan","1636","104"
"1400000US26129950400","Census Tract 9504, Ogemaw County, Michigan","2963","171"
"1400000US26129950500","Census Tract 9505, Ogemaw County, Michigan","4449","245"
"1400000US26129950600","Census Tract 9506, Ogemaw County, Michigan","2472","201"
"1400000US26129950900","Census Tract 9509, Ogemaw County, Michigan","3900","241"
"1400000US26131970100","Census Tract 9701, Ontonagon County, Michigan","1750","105"
"1400000US26131970200","Census Tract 9702, Ontonagon County, Michigan","2451","103"
"1400000US26131970300","Census Tract 9703, Ontonagon County, Michigan","1676","125"
"1400000US26131990100","Census Tract 9901, Ontonagon County, Michigan","0","10"
"1400000US26133970100","Census Tract 9701, Osceola County, Michigan","4038","166"
"1400000US26133970200","Census Tract 9702, Osceola County, Michigan","4146","193"
"1400000US26133970300","Census Tract 9703, Osceola County, Michigan","3065","194"
"1400000US26133970400","Census Tract 9704, Osceola County, Michigan","3426","182"
"1400000US26133970500","Census Tract 9705, Osceola County, Michigan","4328","216"
"1400000US26133970600","Census Tract 9706, Osceola County, Michigan","4287","231"
"1400000US26135970201","Census Tract 9702.01, Oscoda County, Michigan","1458","126"
"1400000US26135970202","Census Tract 9702.02, Oscoda County, Michigan","1575","135"
"1400000US26135970300","Census Tract 9703, Oscoda County, Michigan","1622","156"
"1400000US26135970400","Census Tract 9704, Oscoda County, Michigan","2051","171"
"1400000US26135970500","Census Tract 9705, Oscoda County, Michigan","1542","151"
"1400000US26137950100","Census Tract 9501, Otsego County, Michigan","2742","144"
"1400000US26137950200","Census Tract 9502, Otsego County, Michigan","6045","282"
"1400000US26137950300","Census Tract 9503, Otsego County, Michigan","5360","276"
"1400000US26137950400","Census Tract 9504, Otsego County, Michigan","1957","138"
"1400000US26137950500","Census Tract 9505, Otsego County, Michigan","3646","245"
"1400000US26137950600","Census Tract 9506, Otsego County, Michigan","4740","354"
"1400000US26139020100","Census Tract 201, Ottawa County, Michigan","5393","160"
"1400000US26139020200","Census Tract 202, Ottawa County, Michigan","4396","31"
"1400000US26139020400","Census Tract 204, Ottawa County, Michigan","4477","19"
"1400000US26139020501","Census Tract 205.01, Ottawa County, Michigan","3334","286"
"1400000US26139020503","Census Tract 205.03, Ottawa County, Michigan","3742","238"
"1400000US26139020504","Census Tract 205.04, Ottawa County, Michigan","2814","300"
"1400000US26139020600","Census Tract 206, Ottawa County, Michigan","3319","100"
"1400000US26139020900","Census Tract 209, Ottawa County, Michigan","4413","236"
"1400000US26139021000","Census Tract 210, Ottawa County, Michigan","5356","285"
"1400000US26139021100","Census Tract 211, Ottawa County, Michigan","4894","340"
"1400000US26139021201","Census Tract 212.01, Ottawa County, Michigan","5504","293"
"1400000US26139021202","Census Tract 212.02, Ottawa County, Michigan","7366","388"
"1400000US26139021301","Census Tract 213.01, Ottawa County, Michigan","3335","176"
"1400000US26139021303","Census Tract 213.03, Ottawa County, Michigan","2830","166"
"1400000US26139021304","Census Tract 213.04, Ottawa County, Michigan","5483","311"
"1400000US26139021400","Census Tract 214, Ottawa County, Michigan","8232","21"
"1400000US26139021500","Census Tract 215, Ottawa County, Michigan","8810","383"
"1400000US26139021603","Census Tract 216.03, Ottawa County, Michigan","4397","225"
"1400000US26139021604","Census Tract 216.04, Ottawa County, Michigan","7341","319"
"1400000US26139021605","Census Tract 216.05, Ottawa County, Michigan","4136","182"
"1400000US26139021606","Census Tract 216.06, Ottawa County, Michigan","5321","277"
"1400000US26139021700","Census Tract 217, Ottawa County, Michigan","4990","244"
"1400000US26139021801","Census Tract 218.01, Ottawa County, Michigan","4611","217"
"1400000US26139021802","Census Tract 218.02, Ottawa County, Michigan","4640","282"
"1400000US26139021901","Census Tract 219.01, Ottawa County, Michigan","4531","285"
"1400000US26139021902","Census Tract 219.02, Ottawa County, Michigan","8119","524"
"1400000US26139022001","Census Tract 220.01, Ottawa County, Michigan","5689","333"
"1400000US26139022002","Census Tract 220.02, Ottawa County, Michigan","4081","332"
"1400000US26139022103","Census Tract 221.03, Ottawa County, Michigan","1506","113"
"1400000US26139022105","Census Tract 221.05, Ottawa County, Michigan","6083","326"
"1400000US26139022106","Census Tract 221.06, Ottawa County, Michigan","3761","190"
"1400000US26139022107","Census Tract 221.07, Ottawa County, Michigan","1371","101"
"1400000US26139022108","Census Tract 221.08, Ottawa County, Michigan","6031","261"
"1400000US26139022203","Census Tract 222.03, Ottawa County, Michigan","9848","644"
"1400000US26139022206","Census Tract 222.06, Ottawa County, Michigan","4681","277"
"1400000US26139022600","Census Tract 226, Ottawa County, Michigan","2069","172"
"1400000US26139022900","Census Tract 229, Ottawa County, Michigan","6205","307"
"1400000US26139023001","Census Tract 230.01, Ottawa County, Michigan","6429","452"
"1400000US26139023002","Census Tract 230.02, Ottawa County, Michigan","7425","503"
"1400000US26139023100","Census Tract 231, Ottawa County, Michigan","11433","592"
"1400000US26139023200","Census Tract 232, Ottawa County, Michigan","2521","165"
"1400000US26139023500","Census Tract 235, Ottawa County, Michigan","4835","181"
"1400000US26139023600","Census Tract 236, Ottawa County, Michigan","2447","137"
"1400000US26139024300","Census Tract 243, Ottawa County, Michigan","5528","342"
"1400000US26139024400","Census Tract 244, Ottawa County, Michigan","10264","692"
"1400000US26139024500","Census Tract 245, Ottawa County, Michigan","10837","617"
"1400000US26139024600","Census Tract 246, Ottawa County, Michigan","6056","273"
"1400000US26139024900","Census Tract 249, Ottawa County, Michigan","7695","459"
"1400000US26139025100","Census Tract 251, Ottawa County, Michigan","7405","382"
"1400000US26139025200","Census Tract 252, Ottawa County, Michigan","5784","498"
"1400000US26139025500","Census Tract 255, Ottawa County, Michigan","4013","174"
"1400000US26139025700","Census Tract 257, Ottawa County, Michigan","5419","381"
"1400000US26139025800","Census Tract 258, Ottawa County, Michigan","5358","522"
"1400000US26139990000","Census Tract 9900, Ottawa County, Michigan","0","10"
"1400000US26141950100","Census Tract 9501, Presque Isle County, Michigan","1849","104"
"1400000US26141950200","Census Tract 9502, Presque Isle County, Michigan","2479","109"
"1400000US26141950300","Census Tract 9503, Presque Isle County, Michigan","2074","118"
"1400000US26141950400","Census Tract 9504, Presque Isle County, Michigan","2300","131"
"1400000US26141950500","Census Tract 9505, Presque Isle County, Michigan","2674","126"
"1400000US26141950600","Census Tract 9506, Presque Isle County, Michigan","1338","92"
"1400000US26141990000","Census Tract 9900, Presque Isle County, Michigan","0","10"
"1400000US26143970100","Census Tract 9701, Roscommon County, Michigan","1873","160"
"1400000US26143970200","Census Tract 9702, Roscommon County, Michigan","1706","142"
"1400000US26143970300","Census Tract 9703, Roscommon County, Michigan","2976","213"
"1400000US26143970400","Census Tract 9704, Roscommon County, Michigan","2064","165"
"1400000US26143970500","Census Tract 9705, Roscommon County, Michigan","962","122"
"1400000US26143970600","Census Tract 9706, Roscommon County, Michigan","2250","178"
"1400000US26143970700","Census Tract 9707, Roscommon County, Michigan","2745","254"
"1400000US26143971000","Census Tract 9710, Roscommon County, Michigan","3859","268"
"1400000US26143971100","Census Tract 9711, Roscommon County, Michigan","2567","222"
"1400000US26143971200","Census Tract 9712, Roscommon County, Michigan","2849","221"
"1400000US26145000100","Census Tract 1, Saginaw County, Michigan","718","135"
"1400000US26145000200","Census Tract 2, Saginaw County, Michigan","1458","166"
"1400000US26145000400","Census Tract 4, Saginaw County, Michigan","954","155"
"1400000US26145000600","Census Tract 6, Saginaw County, Michigan","1476","234"
"1400000US26145000700","Census Tract 7, Saginaw County, Michigan","1829","379"
"1400000US26145000800","Census Tract 8, Saginaw County, Michigan","2867","410"
"1400000US26145000900","Census Tract 9, Saginaw County, Michigan","3583","451"
"1400000US26145001000","Census Tract 10, Saginaw County, Michigan","3692","440"
"1400000US26145001100","Census Tract 11, Saginaw County, Michigan","2569","517"
"1400000US26145001200","Census Tract 12, Saginaw County, Michigan","3192","484"
"1400000US26145001300","Census Tract 13, Saginaw County, Michigan","2209","313"
"1400000US26145001400","Census Tract 14, Saginaw County, Michigan","2913","274"
"1400000US26145001500","Census Tract 15, Saginaw County, Michigan","4037","386"
"1400000US26145001600","Census Tract 16, Saginaw County, Michigan","3643","330"
"1400000US26145001700","Census Tract 17, Saginaw County, Michigan","2246","248"
"1400000US26145001800","Census Tract 18, Saginaw County, Michigan","1328","236"
"1400000US26145001900","Census Tract 19, Saginaw County, Michigan","1904","291"
"1400000US26145002000","Census Tract 20, Saginaw County, Michigan","3419","355"
"1400000US26145002100","Census Tract 21, Saginaw County, Michigan","4417","432"
"1400000US26145010100","Census Tract 101, Saginaw County, Michigan","9877","33"
"1400000US26145010200","Census Tract 102, Saginaw County, Michigan","4854","26"
"1400000US26145010302","Census Tract 103.02, Saginaw County, Michigan","7869","515"
"1400000US26145010303","Census Tract 103.03, Saginaw County, Michigan","3274","243"
"1400000US26145010304","Census Tract 103.04, Saginaw County, Michigan","5127","377"
"1400000US26145010401","Census Tract 104.01, Saginaw County, Michigan","2542","233"
"1400000US26145010402","Census Tract 104.02, Saginaw County, Michigan","5256","351"
"1400000US26145010403","Census Tract 104.03, Saginaw County, Michigan","5593","256"
"1400000US26145010501","Census Tract 105.01, Saginaw County, Michigan","2329","203"
"1400000US26145010502","Census Tract 105.02, Saginaw County, Michigan","5354","237"
"1400000US26145010600","Census Tract 106, Saginaw County, Michigan","2235","276"
"1400000US26145010700","Census Tract 107, Saginaw County, Michigan","5732","20"
"1400000US26145010800","Census Tract 108, Saginaw County, Michigan","2600","210"
"1400000US26145011000","Census Tract 110, Saginaw County, Michigan","5602","280"
"1400000US26145011100","Census Tract 111, Saginaw County, Michigan","1767","229"
"1400000US26145011200","Census Tract 112, Saginaw County, Michigan","1842","82"
"1400000US26145011300","Census Tract 113, Saginaw County, Michigan","7133","210"
"1400000US26145011500","Census Tract 115, Saginaw County, Michigan","2555","270"
"1400000US26145011600","Census Tract 116, Saginaw County, Michigan","3482","272"
"1400000US26145011701","Census Tract 117.01, Saginaw County, Michigan","1608","133"
"1400000US26145011702","Census Tract 117.02, Saginaw County, Michigan","2313","155"
"1400000US26145011800","Census Tract 118, Saginaw County, Michigan","2137","142"
"1400000US26145011901","Census Tract 119.01, Saginaw County, Michigan","1965","74"
"1400000US26145011902","Census Tract 119.02, Saginaw County, Michigan","2165","86"
"1400000US26145012001","Census Tract 120.01, Saginaw County, Michigan","3468","231"
"1400000US26145012002","Census Tract 120.02, Saginaw County, Michigan","3570","203"
